Record Type,MSA Customer,MSA SKU,MSA SALES RECORD,POS CUSTOMER,POS SKU,POS QT,POS Price
PUR,830301780,71610341364,00100000001.0000200000037.99,83030178,71610341364,1,37.99
PUR,485551900,71610341371,00100000001.0000200000037.99,48555190,71610341371,1,37.99
PUR,450830300,71610341517,00100000001.0000200000037.99,45083030,71610341517,1,37.99
PUR,469680500,71610341517,00100000001.0000200000037.99,46968050,71610341517,1,37.99
PUR,922755600,71610341517,00100000001.0000200000037.99,92275560,71610341517,1,37.99
PUR,207790800,71610341548,00100000001.0000200000037.99,20779080,71610341548,1,37.99
PUR,476584350,71610341548,00100000001.0000200000037.99,47658435,71610341548,1,37.99
PUR,856794310,71610341548,00100000002.0000200000037.99,85679431,71610341548,2,37.99
PUR,399175200,71610341586,00100000001.0000200000067.99,39917520,71610341586,1,67.99
PUR,446863160,71610341586,00100000001.0000200000067.99,44686316,71610341586,1,67.99
PUR,476584350,71610341586,00100000001.0000200000067.99,47658435,71610341586,1,67.99
PUR,497539790,71610341586,00100000002.0000200000067.99,49753979,71610341586,2,67.99
PUR,504320000,71610341586,00100000001.0000200000067.99,50432000,71610341586,1,67.99
PUR,922755600,71610341586,00100000001.0000200000067.99,92275560,71610341586,1,67.99
PUR,467022200,71610341623,00100000002.0000200000037.99,46702220,71610341623,2,37.99
PUR,474108400,71610341623,00100000002.0000200000037.99,47410840,71610341623,2,37.99
PUR,856794310,71610341623,00100000002.0000200000037.99,85679431,71610341623,2,37.99
PUR,207790800,71610341678,00100000001.0000200000029.99,20779080,71610341678,1,29.99
PUR,437754050,71610341678,00100000001.0000200000029.99,43775405,71610341678,1,29.99
PUR,459661600,71610341678,00100000001.0000200000029.99,45966160,71610341678,1,29.99
PUR,475317140,71610341678,00100000001.0000200000029.99,47531714,71610341678,1,29.99
PUR,498802770,71610341678,00100000001.0000200000029.99,49880277,71610341678,1,29.99
PUR,774030300,71610341678,00100000003.0000200000029.99,77403030,71610341678,3,29.99
PUR,446863160,71610341685,00100000001.0000200000067.99,44686316,71610341685,1,67.99
PUR,476584350,71610341685,00100000001.0000200000067.99,47658435,71610341685,1,67.99
PUR,497539790,71610341685,00100000002.0000200000067.99,49753979,71610341685,2,67.99
PUR,559141700,71610341685,00100000001.0000200000067.99,55914170,71610341685,1,67.99
PUR,774030300,71610341685,00100000001.0000200000067.99,77403030,71610341685,1,67.99
PUR,455413480,71610341739,00100000001.0000200000038.99,45541348,71610341739,1,38.99
PUR,476584350,71610341739,00100000001.0000200000038.99,47658435,71610341739,1,38.99
PUR,739654900,71610341739,00100000002.0000200000038.99,73965490,71610341739,2,38.99
PUR,774030300,71610341739,00100000002.0000200000038.99,77403030,71610341739,2,38.99
PUR,922755600,71610341739,00100000001.0000200000038.99,92275560,71610341739,1,38.99
PUR,207790800,71610341760,00100000001.0000200000037.99,20779080,71610341760,1,37.99
PUR,719143000,71610341760,00100000001.0000200000037.99,71914300,71610341760,1,37.99
PUR,739654900,71610341760,00100000001.0000200000037.99,73965490,71610341760,1,37.99
PUR,428474000,71610495883,00100000001.0000200000031.99,42847400,71610495883,1,31.99
PUR,437144430,71610495883,00100000002.0000200000031.99,43714443,71610495883,2,31.99
PUR,443714290,71610495883,00100000002.0000200000031.99,44371429,71610495883,2,31.99
PUR,463499420,71610495883,00100000002.0000200000031.99,46349942,71610495883,2,31.99
PUR,474108400,71610495883,00100000005.0000200000031.99,47410840,71610495883,5,31.99
PUR,475317140,71610495883,00100000002.0000200000031.99,47531714,71610495883,2,31.99
PUR,559141700,71610495883,00100000001.0000200000031.99,55914170,71610495883,1,31.99
PUR,719143000,71610495883,00100000001.0000200000031.99,71914300,71610495883,1,31.99
PUR,889011540,71610495883,00100000001.0000200000031.99,88901154,71610495883,1,31.99
PUR,981434300,71610495883,00100000006.0000200000031.99,98143430,71610495883,6,31.99
PUR,456514530,71610499348,00100000001.0000200000055.99,45651453,71610499348,1,55.99
PUR,474108400,71610499348,00100000001.0000200000055.99,47410840,71610499348,1,55.99
PUR,719143000,71610499348,00100000001.0000200000055.99,71914300,71610499348,1,55.99
PUR,870110270,71610499348,00100000015.0000200000055.50,87011027,71610499348,15,55.5
PUR,922755600,71610499348,00100000001.0000200000055.99,92275560,71610499348,1,55.99
PUR,446863160,71610499508,00100000001.0000200000042.49,44686316,71610499508,1,42.49
PUR,456514530,71610499508,00100000001.0000200000042.49,45651453,71610499508,1,42.49
PUR,476584350,71610499508,00100000001.0000200000042.49,47658435,71610499508,1,42.49
PUR,922755600,71610499508,00100000002.0000200000042.49,92275560,71610499508,2,42.49
PUR,456514530,71610499546,00100000001.0000200000042.49,45651453,71610499546,1,42.49
PUR,207790800,71610501546,001-0000001.0000200000072.99,20779080,71610501546,-1,72.99
PUR,434300830,71610502314,00100000001.0000200000028.49,43430083,71610502314,1,28.49
PUR,446863160,71610502314,00100000002.0000200000028.49,44686316,71610502314,2,28.49
PUR,207790800,71610502413,00100000001.0000200000028.49,20779080,71610502413,1,28.49
PUR,922755600,71610502413,00100000002.0000200000028.49,92275560,71610502413,2,28.49
PUR,991198200,71610502413,00100000001.0000200000028.49,99119820,71610502413,1,28.49
PUR,856794310,71610580091,00100000002.0000200000031.99,85679431,71610580091,2,31.99
PUR,246542900,73100002021,00100000001.0000200000329.99,24654290,73100002021,1,329.99
PUR,429232310,73100002021,00100000001.0000200000329.99,42923231,73100002021,1,329.99
PUR,487335470,73100002021,00100000001.0000200000329.99,48733547,73100002021,1,329.99
PUR,684819690,73100002021,001-0000001.0000200000329.99,68481969,73100002021,-1,329.99
PUR,429232310,73100002557,00100000002.0000200000329.99,42923231,73100002557,1,329.99
PUR,429232310,73100002557,00100000001.0000200000329.99,42923231,73100002557,2,329.99
PUR,445361840,73100002557,00100000001.0000200000329.99,44536184,73100002557,1,329.99
PUR,856794310,73100002557,00100000001.0000200000329.99,85679431,73100002557,1,329.99
PUR,252356130,73100010897,00100000004.0000200000029.29,25235613,73100010897,4,29.29
PUR,468680000,73100010897,00100000004.0000200000029.29,46868000,73100010897,4,29.29
PUR,476762280,73100010897,00100000001.0000200000029.29,47676228,73100010897,1,29.29
PUR,492000100,73100010897,00100000003.0000200000029.29,49200010,73100010897,3,29.29
PUR,536320400,73100010897,00100000007.0000200000029.29,53632040,73100010897,7,29.29
PUR,620945160,73100010897,00100000002.0000200000029.29,62094516,73100010897,2,29.29
PUR,739654900,73100010897,00100000003.0000200000029.29,73965490,73100010897,3,29.29
PUR,821573340,73100010897,00100000004.0000200000029.29,82157334,73100010897,4,29.29
PUR,825752440,73100010897,00100000004.0000200000029.29,82575244,73100010897,4,29.29
PUR,832944070,73100010897,00100000002.0000200000029.29,83294407,73100010897,2,29.29
PUR,854655800,73100010897,00100000005.0000200000029.29,85465580,73100010897,5,29.29
PUR,993925000,73100010897,00100000009.0000200000028.50,99392500,73100010897,9,28.5
PUR,210569400,73100010934,00100000002.0000200000029.79,21056940,73100010934,2,29.79
PUR,252356130,73100010934,00100000004.0000200000029.79,25235613,73100010934,4,29.79
PUR,536320400,73100010934,00100000001.0000200000029.79,53632040,73100010934,1,29.79
PUR,668310430,73100010934,00100000002.0000200000029.79,66831043,73100010934,2,29.79
PUR,788805500,73100010934,00100000002.0000200000029.79,78880550,73100010934,2,29.79
PUR,825752440,73100010934,00100000001.0000200000029.79,82575244,73100010934,1,29.79
PUR,997305200,73100010934,00100000001.0000200000029.79,99730520,73100010934,1,29.79
PUR,252356130,73100010958,00100000001.0000200000029.79,25235613,73100010958,1,29.79
PUR,252622600,73100010958,00100000003.0000200000029.79,25262260,73100010958,3,29.79
PUR,832944070,73100010958,00100000004.0000200000029.79,83294407,73100010958,4,29.79
PUR,847957450,73100010958,00100000002.0000200000029.79,84795745,73100010958,3,29.79
PUR,847957450,73100010958,00100000003.0000200000029.79,84795745,73100010958,2,29.79
PUR,854655800,73100010958,00100000001.0000200000029.79,85465580,73100010958,1,29.79
PUR,536320400,73100010972,00100000002.0000200000029.79,53632040,73100010972,2,29.79
PUR,832944070,73100010972,00100000001.0000200000029.79,83294407,73100010972,1,29.79
PUR,427146780,73100010996,00100000002.0000200000029.79,42714678,73100010996,2,29.79
PUR,437144430,73100010996,00100000001.0000200000029.79,43714443,73100010996,1,29.79
PUR,536320400,73100010996,00100000003.0000200000029.79,53632040,73100010996,-2,29.79
PUR,536320400,73100010996,001-0000002.0000200000029.79,53632040,73100010996,3,29.79
PUR,825752440,73100010996,00100000001.0000200000029.79,82575244,73100010996,1,29.79
PUR,888359330,73100010996,00100000002.0000200000029.79,88835933,73100010996,2,29.79
PUR,888359330,73100011016,00100000002.0000200000029.79,88835933,73100011016,2,29.79
PUR,536320400,73100011856,00100000003.0000200000029.79,53632040,73100011856,3,29.79
PUR,668310430,73100011856,00100000003.0000200000029.79,66831043,73100011856,3,29.79
PUR,445361840,73100012631,00100000001.0000200000025.39,44536184,73100012631,1,25.39
PUR,888359330,73100012648,00100000001.0000200000025.39,88835933,73100012648,1,25.39
PUR,252622600,73100012853,00100000002.0000200000029.79,25262260,73100012853,2,29.79
PUR,536320400,73100012853,00100000001.0000200000029.79,53632040,73100012853,1,29.79
PUR,427146780,73100014611,00100000003.0000200000029.29,42714678,73100014611,3,29.29
PUR,451221770,73100014611,00100000005.0000200000029.29,45122177,73100014611,5,29.29
PUR,456527510,73100014611,00100000003.0000200000029.29,45652751,73100014611,3,29.29
PUR,469680500,73100014611,00100000002.0000200000029.29,46968050,73100014611,2,29.29
PUR,536320400,73100014611,00100000002.0000200000029.29,53632040,73100014611,2,29.29
PUR,620945150,73100014611,00100000005.0000200000029.29,62094515,73100014611,5,29.29
PUR,620945160,73100014611,00100000018.0000200000029.29,62094516,73100014611,18,29.29
PUR,788805500,73100014611,00100000002.0000200000029.29,78880550,73100014611,2,29.29
PUR,825752440,73100014611,00100000004.0000200000029.29,82575244,73100014611,4,29.29
PUR,854655800,73100014611,00100000007.0000200000029.29,85465580,73100014611,7,29.29
PUR,888359330,73100014611,00100000004.0000200000029.29,88835933,73100014611,4,29.29
PUR,993925000,73100014611,00100000006.0000200000028.50,99392500,73100014611,6,28.5
PUR,536320400,73100014772,00100000002.0000200000029.29,53632040,73100014772,2,29.29
PUR,632023000,73100014772,00100000010.0000200000029.29,63202300,73100014772,10,29.29
PUR,888359330,73100014772,00100000003.0000200000029.29,88835933,73100014772,3,29.29
PUR,993925000,73100014772,00100000006.0000200000028.50,99392500,73100014772,6,28.5
PUR,252622600,73100014789,00100000004.0000200000029.79,25262260,73100014789,4,29.79
PUR,434300830,73100014789,00100000001.0000200000029.79,43430083,73100014789,1,29.79
PUR,536320400,73100014789,00100000002.0000200000029.79,53632040,73100014789,2,29.79
PUR,434307070,73100025891,00100000002.0000200000025.39,43430707,73100025891,2,25.39
PUR,476584350,73100025891,00100000001.0000200000025.39,47658435,73100025891,1,25.39
PUR,536320400,73100025891,00100000002.0000200000025.39,53632040,73100025891,2,25.39
PUR,559141700,73100025891,00100000001.0000200000025.39,55914170,73100025891,1,25.39
PUR,632023000,73100025891,00100000007.0000200000025.39,63202300,73100025891,7,25.39
PUR,832944070,73100025891,00100000002.0000200000025.39,83294407,73100025891,2,25.39
PUR,888359330,73100025891,00100000003.0000200000025.39,88835933,73100025891,3,25.39
PUR,252356130,73100025952,00100000004.0000200000025.39,25235613,73100025952,4,25.39
PUR,427146780,73100025952,00100000002.0000200000025.39,42714678,73100025952,2,25.39
PUR,434307070,73100025952,00100000002.0000200000025.39,43430707,73100025952,2,25.39
PUR,469680500,73100025952,00100000002.0000200000025.39,46968050,73100025952,2,25.39
PUR,536320400,73100025952,00100000003.0000200000025.39,53632040,73100025952,3,25.39
PUR,620945160,73100025952,00100000002.0000200000025.39,62094516,73100025952,2,25.39
PUR,825752440,73100025952,00100000003.0000200000025.39,82575244,73100025952,3,25.39
PUR,854655800,73100025952,00100000004.0000200000025.39,85465580,73100025952,4,25.39
PUR,888359330,73100025952,00100000003.0000200000025.39,88835933,73100025952,3,25.39
PUR,252622600,73100025976,00100000002.0000200000025.39,25262260,73100025976,2,25.39
PUR,739654900,73100029622,00100000002.0000200000029.29,73965490,73100029622,2,29.29
PUR,252622600,73100030031,00100000001.0000200000029.29,25262260,73100030031,1,29.29
PUR,427146780,73100030369,00100000001.0000200000025.39,42714678,73100030369,1,25.39
PUR,459661600,73100030369,00100000002.0000200000025.39,45966160,73100030369,2,25.39
PUR,536320400,73100030369,00100000001.0000200000025.39,53632040,73100030369,1,25.39
PUR,620945160,73100030369,00100000003.0000200000025.39,62094516,73100030369,3,25.39
PUR,854655800,73100030369,00100000001.0000200000025.39,85465580,73100030369,1,25.39
PUR,252622600,73100030390,00100000002.0000200000025.39,25262260,73100030390,2,25.39
PUR,632023000,73100030390,00100000002.0000200000025.39,63202300,73100030390,2,25.39
PUR,664187670,73100030390,00100000001.0000200000025.39,66418767,73100030390,1,25.39
PUR,445361840,73100030550,00100000001.0000200000025.39,44536184,73100030550,1,25.39
PUR,536320400,73100030550,001-0000002.0000200000023.39,53632040,73100030550,-2,23.39
PUR,739654900,73100030550,00100000002.0000200000025.39,73965490,73100030550,2,25.39
PUR,888359330,73100030550,00100000003.0000200000025.39,88835933,73100030550,3,25.39
PUR,252622600,73100031724,00100000003.0000200000029.79,25262260,73100031724,3,29.79
PUR,620945160,73100032837,00100000001.0000200000029.29,62094516,73100032837,1,29.29
PUR,429997390,76013000054,001-0000001.0000200000087.99,42999739,76013000054,2,87.99
PUR,429997390,76013000054,00100000002.0000200000087.99,42999739,76013000054,-1,87.99
PUR,434316420,76013000054,00100000001.0000200000087.99,43431642,76013000054,1,87.99
PUR,856794310,76013000054,00100000001.0000200000087.99,85679431,76013000054,1,87.99
PUR,900888400,76013000665,00100000001.0000200000072.99,90088840,76013000665,1,72.99
PUR,536320400,76940197001,00100000001.0000200000030.99,53632040,76940197001,1,30.99
PUR,536320400,76940197018,00100000001.0000200000030.99,53632040,76940197018,1,30.99
PUR,832944070,76940197032,00100000002.0000200000030.99,83294407,76940197032,2,30.99
PUR,536320400,76940197049,00100000003.0000200000030.99,53632040,76940197049,3,30.99
PUR,536320400,76940197056,00100000002.0000200000030.99,53632040,76940197056,2,30.99
PUR,240457700,77170110365,00100000001.0000200000061.99,24045770,77170110365,1,61.99
PUR,446863160,77170110365,00100000001.0000200000061.99,44686316,77170110365,1,61.99
PUR,454939710,77170110365,00100000001.0000200000061.99,45493971,77170110365,1,61.99
PUR,536320400,77170110365,001-0000001.0000200000061.99,53632040,77170110365,-1,61.99
PUR,739654900,77170110365,00100000001.0000200000061.99,73965490,77170110365,1,61.99
PUR,774030300,77170110365,00100000001.0000200000061.99,77403030,77170110365,1,61.99
PUR,785950000,77170110365,00100000001.0000200000061.99,78595000,77170110365,1,61.99
PUR,877090420,77170110365,00100000001.0000200000061.99,87709042,77170110365,1,61.99
PUR,252366600,77170126335,00100000001.0000200000030.99,25236660,77170126335,1,30.99
PUR,437754050,77170510011,00100000002.0000200000030.99,43775405,77170510011,2,30.99
PUR,437754050,77170510011,00100000002.0000200000030.99,43775405,77170510011,2,30.99
PUR,559141700,77170510011,00100000001.0000200000030.99,55914170,77170510011,1,30.99
PUR,719143000,77170510011,00100000001.0000200000030.99,71914300,77170510011,1,30.99
PUR,428607120,77170510028,00100000001.0000200000030.99,42860712,77170510028,1,30.99
PUR,437754050,77170510028,00100000001.0000200000030.99,43775405,77170510028,1,30.99
PUR,455413480,77170510028,00100000001.0000200000030.99,45541348,77170510028,1,30.99
PUR,785950000,77170510028,00100000001.0000200000030.99,78595000,77170510028,1,30.99
PUR,739654900,77170511445,00100000001.0000200000159.99,73965490,77170511445,1,159.99
PUR,488331420,77170771795,00100000001.0000200000040.99,48833142,77170771795,1,40.99
PUR,437754050,79083127249,00100000001.0000200000040.99,43775405,79083127249,1,40.99
PUR,243571750,79083129502,00100000001.0000200000081.99,24357175,79083129502,1,81.99
PUR,825752440,79083129502,00100000001.0000200000081.99,82575244,79083129502,1,81.99
PUR,437754050,79083157246,00100000001.0000200000040.99,43775405,79083157246,1,40.99
PUR,463499420,79083157246,00100000001.0000200000040.99,46349942,79083157246,1,40.99
PUR,243571750,79083159509,00100000001.0000200000081.99,24357175,79083159509,1,81.99
PUR,436335930,79083159509,00100000001.0000200000081.99,43633593,79083159509,1,81.99
PUR,455413480,79083159509,00100000001.0000200000081.99,45541348,79083159509,1,81.99
PUR,459661600,79083159509,00100000001.0000200000081.99,45966160,79083159509,1,81.99
PUR,504320000,79083159509,00100000001.0000200000081.99,50432000,79083159509,1,81.99
PUR,785950000,79083159509,00100000001.0000200000081.99,78595000,79083159509,1,81.99
PUR,877090420,79083159509,00100000001.0000200000081.99,87709042,79083159509,1,81.99
PUR,897720720,79083159509,00100000001.0000200000081.99,89772072,79083159509,1,81.99
PUR,785950000,86400801980,00100000001.0000200000046.99,78595000,86400801980,1,46.99
PUR,474108400,86400901031,00100000001.0000200000059.99,47410840,86400901031,1,59.99
PUR,536320400,86400901031,001-0000001.0000200000059.99,53632040,86400901031,-1,59.99
PUR,536320400,86400901031,00100000001.0000200000059.99,53632040,86400901031,1,59.99
PUR,839874690,86400901031,00100000001.0000200000059.99,83987469,86400901031,1,59.99
PUR,210569400,90500100003,00100000001.0000200000063.99,21056940,90500100003,-1,63.99
PUR,210569400,90500100003,001-0000001.0000200000063.99,21056940,90500100003,1,63.99
PUR,496350050,90500100003,00100000002.0000200000063.99,49635005,90500100003,2,63.99
PUR,827124430,90500100003,00100000001.0000200000063.99,82712443,90500100003,1,63.99
PUR,892794410,90500100003,00100000001.0000200000063.99,89279441,90500100003,1,63.99
PUR,428607120,90500100027,00100000001.0000200000063.99,42860712,90500100027,1,63.99
PUR,434316420,90500100027,00100000001.0000200000065.29,43431642,90500100027,1,65.29
PUR,456527510,90500100027,00100000001.0000200000063.99,45652751,90500100027,1,63.99
PUR,450978990,90500100034,00100000001.0000200000063.99,45097899,90500100034,1,63.99
PUR,469680500,90500100034,00100000001.0000200000063.99,46968050,90500100034,1,63.99
PUR,492000100,90500100034,00100000001.0000200000063.99,49200010,90500100034,1,63.99
PUR,827124430,90500100034,00100000001.0000200000063.99,82712443,90500100034,1,63.99
PUR,252622600,90500100041,00100000001.0000200000065.29,25262260,90500100041,1,65.29
PUR,338678100,90500100041,00100000002.0000200000063.99,33867810,90500100041,2,63.99
PUR,380068720,90500100041,00100000001.0000200000063.99,38006872,90500100041,1,63.99
PUR,427237420,90500100041,00100000001.0000200000063.99,42723742,90500100041,1,63.99
PUR,428478790,90500100041,00100000001.0000200000063.99,42847879,90500100041,1,63.99
PUR,428607120,90500100041,00100000001.0000200000063.99,42860712,90500100041,1,65.29
PUR,428607120,90500100041,00100000001.0000200000065.29,42860712,90500100041,1,63.99
PUR,429285180,90500100041,00100000001.0000200000063.99,42928518,90500100041,1,63.99
PUR,434316420,90500100041,00100000002.0000200000065.29,43431642,90500100041,2,65.29
PUR,444724370,90500100041,00100000001.0000200000063.99,44472437,90500100041,1,63.99
PUR,450830300,90500100041,00100000004.0000200000063.99,45083030,90500100041,4,63.99
PUR,456527510,90500100041,00100000001.0000200000063.99,45652751,90500100041,1,63.99
PUR,457460990,90500100041,00100000002.0000200000063.99,45746099,90500100041,2,63.99
PUR,459661600,90500100041,00100000003.0000200000063.99,45966160,90500100041,3,63.99
PUR,462581790,90500100041,00100000001.0000200000063.99,46258179,90500100041,1,63.99
PUR,462581790,90500100041,00100000001.0000200000065.29,46258179,90500100041,1,65.29
PUR,463499420,90500100041,00100000001.0000200000063.99,46349942,90500100041,1,63.99
PUR,469680500,90500100041,00100000003.0000200000063.99,46968050,90500100041,3,63.99
PUR,475320060,90500100041,00100000001.0000200000063.99,47532006,90500100041,1,63.99
PUR,475825290,90500100041,00100000001.0000200000063.99,47582529,90500100041,1,63.99
PUR,487335470,90500100041,00100000006.0000200000063.99,48733547,90500100041,6,63.99
PUR,492000100,90500100041,00100000001.0000200000063.99,49200010,90500100041,1,63.99
PUR,493687870,90500100041,00100000001.0000200000065.29,49368787,90500100041,1,65.29
PUR,496350050,90500100041,00100000005.0000200000063.99,49635005,90500100041,5,63.99
PUR,496354480,90500100041,00100000001.0000200000063.99,49635448,90500100041,1,63.99
PUR,568409000,90500100041,00100000002.0000200000063.99,56840900,90500100041,2,63.99
PUR,664187670,90500100041,00100000001.0000200000063.99,66418767,90500100041,1,63.99
PUR,684819690,90500100041,00100000002.0000200000063.99,68481969,90500100041,2,63.99
PUR,696388200,90500100041,00100000001.0000200000065.29,69638820,90500100041,1,65.29
PUR,825752440,90500100041,00100000002.0000200000063.99,82575244,90500100041,2,63.99
PUR,856794310,90500100041,00100000001.0000200000063.99,85679431,90500100041,1,63.99
PUR,428607120,90500100058,00100000001.0000200000063.99,42860712,90500100058,1,63.99
PUR,827124430,90500100058,00100000001.0000200000063.99,82712443,90500100058,1,63.99
PUR,428607120,90500100065,00100000001.0000200000065.29,42860712,90500100065,1,65.29
PUR,434300830,90500100065,00100000001.0000200000063.99,43430083,90500100065,1,63.99
PUR,434316420,90500100065,00100000001.0000200000065.29,43431642,90500100065,1,65.29
PUR,437144430,90500100065,00100000001.0000200000063.99,43714443,90500100065,1,63.99
PUR,450830300,90500100065,00100000002.0000200000063.99,45083030,90500100065,2,63.99
PUR,450978990,90500100065,00100000001.0000200000063.99,45097899,90500100065,1,63.99
PUR,459661600,90500100065,00100000002.0000200000063.99,45966160,90500100065,2,63.99
PUR,462581790,90500100065,00100000001.0000200000063.99,46258179,90500100065,1,63.99
PUR,475320060,90500100065,00100000001.0000200000063.99,47532006,90500100065,1,63.99
PUR,492000100,90500100065,00100000001.0000200000063.99,49200010,90500100065,1,63.99
PUR,724650000,90500100065,00100000001.0000200000063.99,72465000,90500100065,1,63.99
PUR,821573340,90500100065,00100000001.0000200000063.99,82157334,90500100065,1,63.99
PUR,892794410,90500100065,00100000001.0000200000065.29,89279441,90500100065,1,65.29
PUR,664187670,90500100096,00100000001.0000200000082.09,66418767,90500100096,1,82.09
PUR,424454930,90500100102,00100000002.0000200000082.09,42445493,90500100102,2,82.09
PUR,536320400,90500100102,00100000001.0000200000082.09,53632040,90500100102,1,82.09
PUR,463499420,90500100119,00100000001.0000200000082.09,46349942,90500100119,1,82.09
PUR,664187670,90500100119,00100000001.0000200000082.09,66418767,90500100119,1,82.09
PUR,825752440,90500100119,00100000003.0000200000082.09,82575244,90500100119,3,82.09
PUR,451221770,90500100126,00100000002.0000200000082.09,45122177,90500100126,2,82.09
PUR,469680500,90500100126,00100000001.0000200000082.09,46968050,90500100126,1,82.09
PUR,825752440,90500100126,00100000002.0000200000082.09,82575244,90500100126,2,82.09
PUR,825752440,90500100126,00100000001.0000200000082.09,82575244,90500100126,1,82.09
PUR,424454930,90500100133,00100000001.0000200000082.09,42445493,90500100133,1,82.09
PUR,821573340,90500100133,00100000001.0000200000082.09,82157334,90500100133,1,82.09
PUR,825752440,90500100133,00100000002.0000200000082.09,82575244,90500100133,2,82.09
PUR,876844440,90500100133,00100000001.0000200000082.09,87684444,90500100133,1,82.09
PUR,449974800,90500100140,00100000001.0000200000083.79,44997480,90500100140,1,83.79
PUR,825752440,90500100140,00100000002.0000200000082.09,82575244,90500100140,2,82.09
PUR,882323360,90500100140,00100000001.0000200000082.09,88232336,90500100140,1,82.09
PUR,428607120,90500100171,00100000001.0000200000082.79,42860712,90500100171,1,82.79
PUR,434300830,90500100171,00100000001.0000200000082.79,43430083,90500100171,1,82.79
PUR,434316420,90500100171,00100000001.0000200000084.49,43431642,90500100171,1,84.49
PUR,437144430,90500100171,00100000001.0000200000082.79,43714443,90500100171,1,82.79
PUR,450830300,90500100171,00100000002.0000200000082.79,45083030,90500100171,2,82.79
PUR,459661600,90500100171,00100000003.0000200000082.79,45966160,90500100171,3,82.79
PUR,469680500,90500100171,00100000002.0000200000082.79,46968050,90500100171,2,82.79
PUR,488331420,90500100171,00100000001.0000200000082.79,48833142,90500100171,1,82.79
PUR,498871440,90500100171,00100000003.0000200000082.79,49887144,90500100171,3,82.79
PUR,568409000,90500100171,00100000001.0000200000082.79,56840900,90500100171,1,82.79
PUR,696388200,90500100171,00100000001.0000200000084.49,69638820,90500100171,1,84.49
PUR,821573340,90500100171,00100000001.0000200000082.79,82157334,90500100171,1,82.79
PUR,825752440,90500100171,00100000001.0000200000082.79,82575244,90500100171,1,82.79
PUR,892794410,90500100171,00100000001.0000200000084.49,89279441,90500100171,1,84.49
PUR,897720720,90500100171,00100000001.0000200000082.79,89772072,90500100171,1,82.79
PUR,922755600,90500100171,00100000001.0000200000082.79,92275560,90500100171,1,82.79
PUR,427237420,90500100188,00100000001.0000200000082.79,42723742,90500100188,1,82.79
PUR,437144430,90500100188,00100000001.0000200000082.79,43714443,90500100188,1,82.79
PUR,437144430,90500100188,001-0000001.0000200000082.79,43714443,90500100188,-1,82.79
PUR,450830300,90500100188,00100000002.0000200000082.79,45083030,90500100188,2,82.79
PUR,469680500,90500100188,00100000001.0000200000082.79,46968050,90500100188,1,82.79
PUR,696388200,90500100188,00100000001.0000200000084.49,69638820,90500100188,1,84.49
PUR,728118800,90500100188,00100000001.0000200000082.79,72811880,90500100188,1,82.79
PUR,427237420,90500100195,00100000001.0000200000082.79,42723742,90500100195,1,82.79
PUR,428607120,90500100195,00100000002.0000200000082.79,42860712,90500100195,2,82.79
PUR,434316420,90500100195,00100000001.0000200000084.49,43431642,90500100195,1,84.49
PUR,443714290,90500100195,00100000001.0000200000082.79,44371429,90500100195,1,82.79
PUR,454939710,90500100195,00100000002.0000200000082.79,45493971,90500100195,2,82.79
PUR,457460990,90500100195,00100000001.0000200000082.79,45746099,90500100195,1,82.79
PUR,459661600,90500100195,00100000003.0000200000082.79,45966160,90500100195,3,82.79
PUR,463499420,90500100195,00100000001.0000200000082.79,46349942,90500100195,1,82.79
PUR,492000100,90500100195,00100000001.0000200000082.79,49200010,90500100195,1,82.79
PUR,498871440,90500100195,00100000003.0000200000082.79,49887144,90500100195,3,82.79
PUR,568409000,90500100195,00100000001.0000200000082.79,56840900,90500100195,1,82.79
PUR,620945160,90500100195,00100000002.0000200000082.79,62094516,90500100195,2,82.79
PUR,684500330,90500100195,00100000003.0000200000082.79,68450033,90500100195,3,82.79
PUR,825752440,90500100195,00100000002.0000200000082.79,82575244,90500100195,2,82.79
PUR,825752440,90500100195,00100000001.0000200000082.79,82575244,90500100195,1,82.79
PUR,880659250,90500100195,00100000001.0000200000082.79,88065925,90500100195,1,82.79
PUR,892794410,90500100195,00100000001.0000200000084.49,89279441,90500100195,1,84.49
PUR,897720720,90500100195,00100000001.0000200000082.79,89772072,90500100195,1,82.79
PUR,450830300,90500100201,00100000001.0000200000082.79,45083030,90500100201,1,82.79
PUR,462903600,90500100201,00100000001.0000200000084.49,46290360,90500100201,1,84.49
PUR,434316420,90500100218,00100000001.0000200000084.49,43431642,90500100218,1,84.49
PUR,475320060,90500100218,00100000001.0000200000082.79,47532006,90500100218,1,82.79
PUR,620945160,90500100218,00100000002.0000200000082.79,62094516,90500100218,2,82.79
PUR,684500330,90500100218,00100000001.0000200000082.79,68450033,90500100218,1,82.79
PUR,230950950,90500100249,00100000001.0000200000094.99,23095095,90500100249,1,94.99
PUR,429285180,90500100249,00100000002.0000200000094.99,42928518,90500100249,2,94.99
PUR,454939710,90500100249,00100000001.0000200000094.99,45493971,90500100249,1,94.99
PUR,459661600,90500100249,00100000001.0000200000094.99,45966160,90500100249,1,94.99
PUR,684819690,90500100249,00100000001.0000200000094.99,68481969,90500100249,1,94.99
PUR,696388200,90500100249,00100000001.0000200000097.79,69638820,90500100249,1,97.79
PUR,827124430,90500100249,00100000001.0000200000094.99,82712443,90500100249,1,94.99
