Customer_ID,Barcode,Category,Quantity,Price
92275560,71610341739,225,1,38.99
92275560,71610340565,80,1,37.99
92275560,71610302808,229,2,37.99
20779080,842426170529,421,1,16.49
20779080,842426170734,988,1,16.49
20779080,71610302808,229,1,37.99
20779080,71610341760,134,1,37.99
20779080,70137500384,152,1,56.69
47410840,71610302808,229,1,37.99
42360022,70137005421,355,1,28.39
69381065,842426181747,25,8,7.49
42499311,842426170529,421,1,16.49
42499311,842426170734,988,2,16.49
77403030,31700239391,77,2,27.99
71914300,71610341760,134,1,37.99
71914300,842426167130,179,1,13.49
25262260,842426170765,187,1,16.49
98143430,31700239391,77,2,27.99
49200010,31700239391,77,1,27.99
77403030,71610302808,229,6,37.99
42499311,842426167130,179,1,13.49
46258179,842426170734,988,1,16.49
46258179,842426170529,421,1,16.49
77867710,842426170765,187,3,16.49
72811880,70137525257,351,1,31.89
89772072,842426170734,988,2,16.49
89772072,842426170765,187,2,16.49
89772072,842426170642,312,1,16.49
89772072,71610302808,229,1,37.99
42923231,842426170734,988,2,16.49
78595000,31700239391,77,3,27.99
78595000,71610302808,229,4,37.99
78595000,70137500384,152,1,56.69
78595000,70137525257,351,4,31.89
78595000,842426170529,421,4,16.49
78595000,842426170642,312,2,16.49
78595000,842426170734,988,4,16.49
78595000,842426170765,187,2,16.49
91450500,842426170765,187,1,16.49
91450500,842426170529,421,1,16.49
91450500,842426167130,179,1,13.49
44472437,842426170734,988,1,16.49
20910190,70137525257,351,1,31.89
45845155,71610302808,229,1,37.99
68481969,71610302808,229,1,37.99
73965490,70137500384,152,2,56.69
73965490,71610341739,225,2,38.99
73965490,71610341760,134,1,37.99
73965490,842426170734,988,3,16.49
87011027,842426170734,988,24,15.35
87011027,842426170642,312,24,15.35
46968050,842426170734,988,1,16.49
46968050,71610341517,178,1,37.99
46968050,71610302808,229,1,37.99
45493971,842426170734,988,15,16.49
45493971,70137525257,351,5,31.89
62094516,70137500384,152,2,56.69
89279441,71610302808,229,1,37.99
83030178,842426170734,988,1,16.49
83030178,842426170765,187,1,16.49
83030178,842426167130,179,1,13.49
83030178,71610340565,80,1,37.99
83030178,71610302808,229,1,37.99
83030178,70137525257,351,1,31.89
45240442,70137525257,351,1,31.89
43633593,842426170734,988,4,16.49
43633593,818892010966,20,2,10.99
42847879,71610302808,229,2,37.99
49637929,71610302808,229,1,37.99
43714443,842426170734,988,1,16.49
45541348,842426170734,988,1,16.49
45541348,842426170529,421,1,16.49
77867710,71610340565,80,3,37.99
77867710,70137500384,152,3,56.69
66407850,70137500384,152,1,56.69
24045770,842426170734,988,1,16.49
24045770,842426167130,179,1,13.49
49368787,842426170734,988,1,16.49
46968050,12300220804,9,-1,103.89
46968050,27200347247,42,1,78.49
86642489,802284004695,14,1,36.69
62094516,28200309914,39,2,80.59
49635005,28200309914,39,1,80.59
47532006,12300842136,40,1,103.89
25262260,28200177506,29,1,97.09
82575244,685141913190,30,1,28.99
82575244,28200304810,6,1,88.19
82575244,43300187514,14,1,65.19
82712443,26100805833,6,1,88.69
66418767,26100805833,6,1,88.69
23095095,26100805833,6,1,88.69
87709042,814057001213,8,1,42.79
45083030,12300845137,5,2,103.89
45083030,28200137708,3,2,84.69
24357175,708926565213,15,1,40.99
42923231,751667126663,248,2,49.99
43620744,751667126663,248,1,49.99
24357175,751667126663,248,1,49.99
42431786,751667126663,248,1,49.99
55914170,751667126663,248,1,49.99
72811880,27200347278,23,1,78.49
68481969,27200347278,23,1,78.49
83294407,76940197032,23,2,30.99
88232336,28200140104,53,1,84.69
82712443,28200140104,53,1,84.69
72811880,28200140104,53,1,84.69
42723742,28200140104,53,1,84.69
83294407,28200140104,53,1,84.69
45083030,28200140104,53,1,84.69
49635005,28200140104,53,2,84.69
45966160,28200140104,53,2,84.69
46549650,28200140104,53,1,84.69
25262260,28200140104,53,2,84.69
48733547,28200140104,53,1,84.69
46968050,28200140104,53,1,84.69
62094516,28200140104,53,2,84.69
82157334,28200140104,53,1,84.69
46968050,11000104070,11,1,68.19
46968050,681467003256,7,2,31.99
42928518,27200209545,8,1,62.29
42924005,12300160131,5,1,124.59
82157334,28200137609,7,1,84.69
66418767,28200137609,7,1,84.69
82575244,28200137609,7,2,84.69
82575244,28200303714,-10,5,88.19
62094515,28200303714,-10,2,88.19
62094515,28200305312,14,2,88.19
82575244,28200305312,14,1,88.19
45652751,28200330611,11,1,84.69
49635005,28200330611,11,1,84.69
82712443,28200148506,20,1,84.69
49200010,28200148506,20,1,84.69
24654290,28200148506,20,1,84.69
82575244,28200148506,20,2,84.69
43430083,43300187187,49,1,65.19
49200010,43300187187,49,1,65.19
46349942,43300187187,49,1,65.19
45652751,43300187187,49,1,65.19
45122177,708926561314,32,2,40.99
88065925,708926561314,32,1,40.99
53632040,11000493082,18,1,68.19
53632040,11000283089,19,1,59.59
53632040,11000010036,65,1,40.69
53632040,27200018628,32,1,78.49
27056660,27200018628,32,3,78.49
62094516,11000010050,35,2,40.69
53632040,11000010050,35,1,40.69
53632040,11000492085,10,3,68.19
82575244,11000492085,10,1,68.19
53632040,11000010067,38,2,40.69
53632040,76940197049,40,3,30.99
87709042,685141913114,-118,1,28.99
53632040,685141913114,-118,3,28.99
82575244,685141913114,-118,2,28.99
29421410,685141913114,-118,1,28.99
85465580,685141913114,-118,1,28.99
65743280,685141913114,-118,10,28.99
82157334,28200138606,52,1,81.59
23201390,28200138606,52,1,81.59
83294407,28200138606,52,1,81.59
45122177,28200138606,52,2,81.59
85679431,28200138606,52,1,81.59
91450500,709215202116,25,1,32.49
42847879,28200304216,7,1,88.19
82575244,28200304216,7,2,88.19
43714443,28200178701,4,2,96.09
82712443,90500100003,28,1,63.99
49635005,90500100003,28,2,63.99
21056940,90500100003,28,-1,63.99
21056940,90500100003,28,1,63.99
89279441,90500100003,28,1,63.99
46968050,90500100553,30,1,82.79
24654290,90500100553,30,1,82.79
33867810,90600301430,25,1,76.59
56840900,90600301430,25,1,76.59
42445493,90500100133,21,1,82.09
87684444,90500100133,21,1,82.09
82575244,90500100133,21,2,82.09
82157334,90500100133,21,1,82.09
78878230,708926561116,8,4,40.99
49635005,708926561116,8,2,40.99
87709042,814057001015,29,1,42.79
78878230,814057001015,29,4,42.79
78878230,708926563042,27,4,40.99
24357175,708926563042,27,2,40.99
42723742,708926563042,27,1,40.99
87709042,708926563042,27,3,40.99
47946236,47995855321,35,1,95.79
45083030,47995855321,35,1,95.79
48733547,47995855321,35,1,95.79
47946236,28200136909,8,1,81.59
80546000,47995855185,48,1,90.89
42723742,47995855185,48,1,90.89
43430083,47995855185,48,1,90.89
42928518,47995855185,48,1,90.89
85679431,47995855185,48,1,90.89
39368390,47995855185,48,1,90.89
49635005,47995855185,48,1,90.89
82575244,47995855185,48,1,90.89
62094516,47995855185,48,1,90.89
47946236,47995855185,48,1,90.89
49200010,28200172365,29,2,109.99
77867710,28200172365,29,1,109.99
45493971,28200172365,29,1,109.99
72811880,28200196200,56,1,84.69
68481969,28200196200,56,1,84.69
42445493,28200196200,56,2,84.69
23201390,28200196200,56,1,84.69
24654290,28200196200,56,2,84.69
62094515,28200196200,56,1,84.69
53632040,28200196200,56,1,84.69
49635005,28200196200,56,2,84.69
82157334,28200196200,56,1,84.69
62094516,28200196200,56,2,84.69
47946236,28200196200,56,1,84.69
77867710,28200196200,56,2,84.69
42445493,27200731527,28,2,78.49
82575244,27200731527,28,1,78.49
85465580,27200731527,28,1,78.49
99119820,27200731527,28,1,78.49
44997480,27200731527,28,1,78.49
69638820,12300844130,2,1,103.89
69638820,12300844185,5,1,84.99
82575244,12300844185,5,1,84.99
82575244,28200174307,11,1,97.09
69638820,28200174307,11,1,97.09
82157334,26100806618,6,1,79.99
46349942,26100806618,6,1,79.99
69638820,26100806618,6,1,79.99
45097899,27200011179,9,1,124.59
69638820,27200011179,9,1,124.59
69638820,27200207008,8,1,124.59
62094516,28200173508,7,1,97.09
69638820,28200173508,7,1,97.09
53632040,28200173508,7,1,97.09
82157334,90500100263,22,1,94.99
24654290,90500100263,22,1,94.99
49635005,90500100263,22,1,94.99
56840900,90500100263,22,1,94.99
69638820,90500100263,22,1,97.79
72811880,90500100188,40,1,82.79
46968050,90500100188,40,1,82.79
43714443,90500100188,40,1,82.79
42723742,90500100188,40,1,82.79
45083030,90500100188,40,2,82.79
43714443,90500100188,40,-1,82.79
69638820,90500100188,40,1,84.49
24045770,853272008188,-2,3,24.79
82712443,90500100256,19,1,94.99
49368787,90500100256,19,1,97.79
22438100,90500100256,19,1,94.99
44536184,90500100256,19,2,94.99
43430083,90500100256,19,1,94.99
66418767,90500100256,19,1,94.99
47532006,90500100256,19,1,94.99
42416622,681467003287,63,4,31.99
50432000,681467003287,63,4,31.99
47532006,681467003287,63,1,31.99
45650327,681467003287,63,2,31.99
22438100,681467003287,63,1,31.99
47532006,28200194909,8,2,84.69
82575244,28200194909,8,1,84.69
82575244,47995200411,49,1,95.79
27056660,47995200411,49,1,95.79
49635005,47995200411,49,1,95.79
62094516,47995855338,27,1,90.89
49200010,47995855338,27,1,90.89
82575244,47995855338,27,1,90.89
82575244,47995855338,27,2,90.89
49635005,47995855338,27,2,90.89
27056660,47995855338,27,2,90.89
45652751,47995855192,68,1,90.89
46968050,47995855192,68,1,90.89
62094516,47995855192,68,1,90.89
25262260,47995855192,68,1,90.89
49200010,47995855192,68,1,90.89
53632040,47995855192,68,1,90.89
87684444,47995855192,68,1,90.89
46349942,47995855192,68,1,90.89
63182614,47995855192,68,1,90.89
43430083,47995855192,68,2,90.89
69638820,47995855192,68,1,90.89
27056660,47995855192,68,2,90.89
48733547,47995855192,68,2,90.89
68450033,90500100218,26,1,82.79
62094516,90500100218,26,2,82.79
43431642,90500100218,26,1,84.49
47532006,90500100218,26,1,82.79
92275560,90500100171,102,1,82.79
43430083,90500100171,102,1,82.79
45083030,90500100171,102,2,82.79
56840900,90500100171,102,1,82.79
45966160,90500100171,102,3,82.79
82575244,90500100171,102,1,82.79
48833142,90500100171,102,1,82.79
43431642,90500100171,102,1,84.49
69638820,90500100171,102,1,84.49
89279441,90500100171,102,1,84.49
49887144,90500100171,102,3,82.79
43714443,90500100171,102,1,82.79
82157334,90500100171,102,1,82.79
46968050,90500100171,102,2,82.79
89772072,90500100171,102,1,82.79
42860712,90500100171,102,1,82.79
42862286,43300109271,41,1,65.19
43431642,43300109271,41,1,65.19
66418767,43300109271,41,1,65.19
25235613,43300109271,41,2,65.19
42928518,27200205936,7,1,62.29
42860712,27200205936,7,1,62.29
45651453,28052020128,8,1,115.69
78878230,708926562113,36,4,40.99
78880550,708926562113,36,3,40.99
78878230,708926562311,37,2,40.99
78880550,708926562311,37,5,40.99
20779080,708926562311,37,1,40.99
88835933,12300103138,24,1,84.99
88835933,28200136404,33,1,84.69
63182614,28200136404,33,1,84.69
45966160,28200136404,33,2,84.69
49635005,28200136404,33,1,84.69
69638820,28200136404,33,1,84.69
46968050,28200136404,33,1,84.69
47946236,28200136404,33,1,84.69
45652751,43300109189,33,1,65.19
20910190,43300109189,33,1,65.19
21056940,43300109189,33,2,65.19
24654290,43300109189,33,1,65.19
43431642,43300109189,33,1,65.19
66418767,43300109189,33,1,65.19
46349942,43300109189,33,1,65.19
46968050,43300109189,33,1,65.19
25262260,43300109189,33,1,65.19
46968050,28200196507,48,1,81.59
42360022,28200196507,48,1,81.59
33867810,28200196507,48,1,81.59
53632040,28200196507,48,2,81.59
23201390,28200196507,48,1,81.59
24654290,28200196507,48,1,81.59
66407850,28200196507,48,1,81.59
69638820,28200196507,48,2,81.59
49635005,28200196507,48,4,81.59
98690010,28200196507,48,1,81.59
82575244,28200196507,48,1,81.59
82157334,27200018512,24,1,78.49
62094516,27200018512,24,2,78.49
45122177,27200018512,24,2,78.49
25262260,27200018512,24,1,78.49
82157334,47995855345,20,1,95.79
62094516,47995855345,20,1,95.79
25262260,47995855345,20,1,95.79
25262260,47995855345,20,1,95.79
51283300,47995855345,20,1,95.79
49635005,47995855345,20,1,95.79
82712443,90500100287,26,1,94.99
45097899,90500100287,26,1,94.99
46290360,90500100287,26,1,97.79
82575244,90500100287,26,1,94.99
23095095,90500100287,26,1,94.99
47532006,90500100287,26,1,94.99
69638820,90500100287,26,1,97.79
45541348,28200195807,13,1,97.09
45541348,28200195807,13,-1,97.09
66085676,28200195807,13,1,97.09
45541348,26100016239,55,1,88.69
45541348,26100016239,55,-1,88.69
66085676,26100016239,55,1,88.69
66418767,26100016239,55,1,88.69
44536184,26100016239,55,1,88.69
45652751,28200310316,42,1,80.59
46968050,28200310316,42,1,80.59
82157334,28200310316,42,1,80.59
45083030,28200310316,42,1,80.59
82575244,28200310316,42,1,80.59
56840900,28200310316,42,1,80.59
49635005,28200310316,42,1,80.59
25262260,28200310316,42,1,80.59
82157334,47995855154,41,1,95.79
62094516,47995855154,41,1,95.79
82157334,47995855154,41,1,95.79
49200010,47995855154,41,2,95.79
45083030,47995855154,41,1,95.79
49635005,47995855154,41,1,95.79
46349942,28200147806,50,1,81.59
82157334,28200147806,50,1,81.59
82157334,28200147806,50,1,81.59
53632040,28200147806,50,1,81.59
56840900,28200147806,50,1,81.59
56530660,28200147806,50,2,81.59
83294407,28200147806,50,1,81.59
44536184,28200147806,50,1,81.59
46349942,28200147806,50,2,81.59
46968050,28200147806,50,1,81.59
48733547,28200147806,50,1,81.59
42714678,28200334817,25,1,81.59
42714678,28200334817,25,1,81.59
53632040,28200334817,25,1,81.59
82157334,28200334817,25,1,81.59
62094515,28200334817,25,5,81.59
49635005,28200334817,25,2,81.59
85465580,28200334817,25,3,81.59
63202300,28200334817,25,2,81.59
62094516,28200310415,27,2,80.59
53632040,28200310415,27,1,80.59
45083030,28200310415,27,1,80.59
82157334,28200310415,27,1,80.59
82575244,28200310415,27,1,80.59
49635005,28200310415,27,1,80.59
69638820,28200310415,27,1,80.59
72811880,708926563219,180,1,40.99
82157334,708926563219,180,2,40.99
25236660,708926563219,180,3,40.99
24357175,708926563219,180,2,40.99
20779080,708926563219,180,2,40.99
69381065,708926563219,180,1,40.99
82157334,708926563219,180,1,40.99
42723742,708926563219,180,1,40.99
44536184,708926563219,180,1,40.99
87709042,708926563219,180,1,40.99
49635005,708926563219,180,1,40.99
88065925,708926563219,180,1,40.99
22438100,708926563219,180,1,40.99
42714678,28200195203,91,2,81.59
25262260,28200195203,91,2,81.59
82157334,28200195203,91,2,81.59
88835933,28200195203,91,3,81.59
42714678,28200195203,91,1,81.59
53632040,28200195203,91,4,81.59
25235613,28200195203,91,3,81.59
82575244,28200195203,91,3,81.59
82575244,28200195203,91,2,81.59
45966160,28200195203,91,4,81.59
85465580,28200195203,91,2,81.59
66418767,28200195203,91,1,81.59
48733547,28200195203,91,1,81.59
49635005,28200195203,91,16,81.59
47168976,28200195203,91,3,81.59
62094516,28200195203,91,2,81.59
69638820,28200195203,91,2,81.59
82157334,28200195203,91,2,81.59
82157334,43300187156,46,1,65.19
46290360,43300187156,46,1,65.19
43430083,43300187156,46,1,65.19
24654290,43300187156,46,1,65.19
98690010,43300187156,46,1,65.19
43431642,43300187156,46,1,65.19
46349942,43300187156,46,1,65.19
82157334,43300187156,46,2,65.19
46968050,27200347308,1,1,78.49
69638820,27200347308,1,1,78.49
99119820,27200347308,1,1,78.49
68450033,26100805772,237,1,88.69
45097899,26100805772,237,1,88.69
90088840,26100805772,237,2,88.69
42445493,26100805772,237,2,88.69
25262260,26100805772,237,1,88.69
46258179,26100805772,237,2,88.69
42928518,26100805772,237,2,88.69
49200010,26100805772,237,2,88.69
45083030,26100805772,237,10,88.69
47556300,26100805772,237,2,88.69
44536184,26100805772,237,4,88.69
87684444,26100805772,237,1,88.69
83294407,26100805772,237,2,88.69
43430083,26100805772,237,2,88.69
47532006,26100805772,237,1,88.69
82575244,26100805772,237,1,88.69
85679431,26100805772,237,2,88.69
56840900,26100805772,237,2,88.69
68481969,26100805772,237,1,88.69
46258179,26100805772,237,1,88.69
66418767,26100805772,237,2,88.69
45966160,26100805772,237,2,88.69
49635005,26100805772,237,1,88.69
85465580,26100805772,237,1,88.69
42862286,26100805772,237,2,88.69
42862286,26100805772,237,4,88.69
43431642,26100805772,237,3,88.69
46968050,26100805772,237,3,88.69
45651453,26100805772,237,1,88.69
45240442,26100805772,237,1,88.69
77867710,26100805772,237,3,88.69
69638820,26100805772,237,1,88.69
46349942,26100805772,237,1,88.69
45493971,26100805772,237,1,88.69
42860712,26100805772,237,1,88.69
68481969,26100805772,237,2,88.69
82157334,26100805772,237,1,88.69
45493971,26100805772,237,2,88.69
23201390,11000010005,76,4,40.69
53632040,11000010005,76,5,40.69
68450033,90600392674,165,2,32.99
91450500,90600392674,165,2,32.99
25262260,90600392674,165,1,33.99
43620744,90600392674,165,1,32.99
47410840,90600392674,165,6,32.99
45493971,90600392674,165,5,32.99
82157334,12300107136,45,1,84.99
46349942,12300107136,45,1,84.99
82575244,12300107136,45,1,84.99
23095095,12300107136,45,1,84.99
66418767,12300107136,45,1,84.99
27056660,12300107136,45,3,84.99
48733547,12300107136,45,3,84.99
49635005,12300107136,45,1,84.99
82157334,12300107136,45,2,84.99
82157334,685141913077,90,1,28.99
92275560,685141913077,90,2,28.99
53632040,685141913077,90,1,28.99
24357175,685141913077,90,1,28.99
56530660,685141913077,90,1,28.99
42723742,685141913077,90,3,28.99
87709042,685141913077,90,1,28.99
82575244,685141913077,90,5,28.99
85465580,685141913077,90,3,28.99
88065925,685141913077,90,1,28.99
99730520,685141913077,90,1,28.99
65743280,685141913077,90,10,28.99
99119820,685141913077,90,1,28.99
50432000,685141913077,90,2,28.99
46968050,685141913077,90,1,28.99
82157334,28200142306,78,1,81.59
62094516,28200142306,78,2,81.59
82157334,28200142306,78,1,81.59
53632040,28200142306,78,1,81.59
66418767,28200142306,78,1,81.59
82575244,28200142306,78,1,81.59
69638820,28200142306,78,2,81.59
47531714,28200142306,78,1,81.59
72465000,28200136305,316,2,81.59
82712443,28200136305,316,1,81.59
53632040,28200136305,316,2,81.59
25262260,28200136305,316,3,81.59
82157334,28200136305,316,1,81.59
42928518,28200136305,316,1,81.59
38006872,28200136305,316,1,81.59
42714678,28200136305,316,1,81.59
83294407,28200136305,316,1,81.59
46349942,28200136305,316,1,81.59
63182614,28200136305,316,1,81.59
82575244,28200136305,316,1,81.59
85679431,28200136305,316,1,81.59
45966160,28200136305,316,3,81.59
62094516,28200136305,316,2,81.59
69638820,28200136305,316,1,81.59
77867710,685141913152,-436,1,28.99
72465000,685141913152,-436,6,28.99
68450033,685141913152,-436,2,28.99
82712443,685141913152,-436,1,28.99
45097899,685141913152,-436,1,28.99
72811880,685141913152,-436,2,28.99
82157334,685141913152,-436,1,28.99
49887144,685141913152,-436,1,28.99
42714678,685141913152,-436,1,28.99
53632040,685141913152,-436,2,28.99
24357175,685141913152,-436,3,28.99
47556300,685141913152,-436,1,28.99
87709042,685141913152,-436,3,28.99
62094515,685141913152,-436,2,28.99
38006872,685141913152,-436,1,28.99
42924005,685141913152,-436,1,28.99
56530660,685141913152,-436,1,28.99
39368390,685141913152,-436,1,28.99
42723742,685141913152,-436,1,28.99
44536184,685141913152,-436,2,28.99
47532006,685141913152,-436,1,28.99
85679431,685141913152,-436,1,28.99
42860712,685141913152,-436,1,28.99
45966160,685141913152,-436,6,28.99
43620744,685141913152,-436,3,28.99
45651453,685141913152,-436,1,28.99
44472437,685141913152,-436,1,28.99
86642489,685141913152,-436,1,28.99
99730520,685141913152,-436,1,28.99
24045770,685141913152,-436,3,28.99
49368787,685141913152,-436,1,28.99
50432000,685141913152,-436,7,28.99
43431642,685141913152,-436,2,28.99
45746099,685141913152,-436,1,28.99
45493971,685141913152,-436,6,28.99
99119820,685141913152,-436,1,28.99
69638820,685141913152,-436,1,28.99
45493971,685141913152,-436,2,28.99
82157334,685141913152,-436,1,28.99
46968050,685141913152,-436,1,28.99
90088840,685141913152,-436,1,28.99
42416622,685141913152,-436,4,28.99
80546000,685141913152,-436,2,28.99
49182800,685141913152,-436,1,28.99
47582529,685141913152,-436,2,28.99
47168976,28200142207,46,3,81.59
88835933,28200142207,46,8,81.59
25262260,28200142207,46,2,81.59
82157334,28200142207,46,1,81.59
42714678,28200142207,46,2,81.59
53632040,28200142207,46,1,81.59
46349942,28200142207,46,1,81.59
24654290,28200142207,46,1,81.59
82575244,28200142207,46,1,81.59
44371429,28200142207,46,1,81.59
47531714,28200142207,46,1,81.59
62094516,28200142207,46,2,81.59
69638820,28200142207,46,1,81.59
46968050,28200142207,46,2,81.59
43895259,28200142207,46,1,81.59
91450500,709215302151,18,1,32.49
88835933,90600392629,15,6,33.99
25262260,709215402134,32,1,32.49
84318144,709215402134,32,2,32.49
43430083,28200173003,12,1,109.99
72811880,26100805727,20,1,88.69
46290360,26100805727,20,1,88.69
47532006,26100805727,20,1,88.69
23095095,26100805727,20,1,88.69
43620744,26100805727,20,1,88.69
46968050,26100805727,20,1,88.69
46349942,28200132307,59,1,84.69
43714443,28200132307,59,1,84.69
44536184,28200132307,59,1,84.69
49635005,28200132307,59,1,84.69
82157334,28200132307,59,1,84.69
46968050,28200132307,59,1,84.69
82712443,28200148100,38,1,84.69
42714678,28200148100,38,1,84.69
82575244,28200148100,38,2,84.69
85465580,28200148100,38,1,84.69
72465000,28200135704,493,1,81.59
82712443,28200135704,493,2,81.59
45097899,28200135704,493,3,81.59
47168976,28200135704,493,3,81.59
46258179,28200135704,493,1,81.59
23201390,28200135704,493,18,81.59
20393090,28200135704,493,3,81.59
82157334,28200135704,493,2,81.59
24654290,28200135704,493,2,81.59
42723742,28200135704,493,1,81.59
43430083,28200135704,493,1,81.59
49200010,28200135704,493,1,81.59
42714678,28200135704,493,2,81.59
53632040,28200135704,493,4,81.59
82575244,28200135704,493,3,81.59
82575244,28200135704,493,3,81.59
85679431,28200135704,493,1,81.59
25235613,28200135704,493,3,81.59
42963430,28200135704,493,6,81.59
56840900,28200135704,493,2,81.59
85465580,28200135704,493,4,81.59
45966160,28200135704,493,5,81.59
47532006,28200135704,493,1,81.59
47531714,28200135704,493,1,81.59
47532006,28200135704,493,3,81.59
27056660,28200135704,493,2,81.59
48733547,28200135704,493,3,81.59
49635005,28200135704,493,15,81.59
25262260,28200135704,493,6,81.59
45652751,28200135704,493,2,81.59
46349942,28200135704,493,1,81.59
42860712,28200135704,493,1,81.59
82157334,28200135704,493,3,81.59
46968050,28200135704,493,2,81.59
72465000,28200146502,116,2,81.59
88232336,28200146502,116,1,81.59
82712443,28200146502,116,2,81.59
66242830,28200146502,116,120,80.17
42860712,28200146502,116,1,81.59
45083030,28200146502,116,2,81.59
45651453,28200146502,116,2,81.59
20393090,28200146502,116,1,81.59
42999739,28200146502,116,1,81.59
63182614,28200146502,116,3,81.59
43430083,28200146502,116,1,81.59
38006872,28200146502,116,1,81.59
49200010,28200146502,116,2,81.59
53632040,28200146502,116,3,81.59
82575244,28200146502,116,2,81.59
25235613,28200146502,116,6,81.59
43714443,28200146502,116,2,81.59
87684444,28200146502,116,1,81.59
83294407,28200146502,116,1,81.59
46968050,28200146502,116,1,81.59
48733547,28200146502,116,1,81.59
49635005,28200146502,116,2,81.59
85465580,28200146502,116,1,81.59
45966160,28200146502,116,5,81.59
82157334,28200146502,116,1,81.59
47946236,28200146502,116,1,81.59
24654290,26100806601,9,1,79.99
92275560,28200173409,19,1,97.09
42445493,90500100102,32,2,82.09
53632040,90500100102,32,1,82.09
53632040,28200174406,9,1,97.09
21056940,28200174406,9,1,97.09
69638820,28200174406,9,1,97.09
82157334,28200156501,54,1,81.59
82157334,28200156501,54,1,81.59
68450033,26100805789,208,2,88.69
82712443,26100805789,208,1,88.69
72811880,26100805789,208,1,88.69
42445493,26100805789,208,5,88.69
45652751,26100805789,208,1,88.69
98143430,26100805789,208,3,88.69
46290360,26100805789,208,1,88.69
82157334,26100805789,208,1,88.69
47168976,26100805789,208,5,88.69
45083030,26100805789,208,10,88.69
47556300,26100805789,208,1,88.69
25262260,26100805789,208,2,88.69
87684444,26100805789,208,1,88.69
43430083,26100805789,208,2,88.69
42928518,26100805789,208,2,88.69
49200010,26100805789,208,2,88.69
48833142,26100805789,208,1,88.69
56840900,26100805789,208,2,88.69
68481969,26100805789,208,2,88.69
83294407,26100805789,208,2,88.69
44536184,26100805789,208,4,88.69
46258179,26100805789,208,1,88.69
66418767,26100805789,208,2,88.69
45966160,26100805789,208,2,88.69
85679431,26100805789,208,2,88.69
24654290,26100805789,208,1,88.69
45651453,26100805789,208,1,88.69
49635005,26100805789,208,1,88.69
85465580,26100805789,208,1,88.69
77867710,26100805789,208,3,88.69
69638820,26100805789,208,2,88.69
42862286,26100805789,208,2,88.69
42862286,26100805789,208,2,88.69
43431642,26100805789,208,1,88.69
46968050,26100805789,208,9,88.69
45493971,26100805789,208,2,88.69
45240442,26100805789,208,1,88.69
25262260,26100805789,208,4,88.69
44997480,26100805789,208,1,88.69
46349942,26100805789,208,1,88.69
42860712,26100805789,208,1,88.69
68481969,26100805789,208,1,88.69
82157334,26100805789,208,1,88.69
77867710,26100805734,1160,14,88.69
72465000,26100805734,1160,1,88.69
68450033,26100805734,1160,6,88.69
82712443,26100805734,1160,10,88.69
45097899,26100805734,1160,4,88.69
72811880,26100805734,1160,4,88.69
82157334,26100805734,1160,2,88.69
49887144,26100805734,1160,2,88.69
46258179,26100805734,1160,2,88.69
42860712,26100805734,1160,4,88.69
20393090,26100805734,1160,1,88.69
50676960,26100805734,1160,90,88.69
82896005,26100805734,1160,90,88.69
47583221,26100805734,1160,30,88.69
49200010,26100805734,1160,4,88.69
45083030,26100805734,1160,10,88.69
47556300,26100805734,1160,3,88.69
46349942,26100805734,1160,1,88.69
63182614,26100805734,1160,2,88.69
43430083,26100805734,1160,4,88.69
42928518,26100805734,1160,3,88.69
62094515,26100805734,1160,2,88.69
38006872,26100805734,1160,3,88.69
68145526,26100805734,1160,6,88.69
69422879,26100805734,1160,1,88.69
87684444,26100805734,1160,2,88.69
50676960,26100805734,1160,240,88.69
56840900,26100805734,1160,6,88.69
68481969,26100805734,1160,6,88.69
24654290,26100805734,1160,2,88.69
66418767,26100805734,1160,2,88.69
45966160,26100805734,1160,3,88.69
47532006,26100805734,1160,8,88.69
47532006,26100805734,1160,8,88.69
82575244,26100805734,1160,2,88.69
85679431,26100805734,1160,2,88.69
45746099,26100805734,1160,3,88.69
44472437,26100805734,1160,1,88.69
23346704,26100805734,1160,2,88.69
46258179,26100805734,1160,2,88.69
88345570,26100805734,1160,-1,88.69
88345570,26100805734,1160,1,88.69
46968050,26100805734,1160,13,88.69
43620744,26100805734,1160,1,88.69
45651453,26100805734,1160,5,88.69
42862286,26100805734,1160,12,88.69
42862286,26100805734,1160,8,88.69
47532006,26100805734,1160,1,88.69
43431642,26100805734,1160,5,88.69
48395339,26100805734,1160,60,88.69
47946236,26100805734,1160,2,88.69
88345570,26100805734,1160,90,88.69
69638820,26100805734,1160,2,88.69
89279441,26100805734,1160,2,88.69
49368787,26100805734,1160,3,88.69
25262260,26100805734,1160,5,88.69
50676960,26100805734,1160,90,88.69
82896005,26100805734,1160,90,88.69
42860712,26100805734,1160,1,88.69
68481969,26100805734,1160,2,88.69
49880277,26100805734,1160,2,88.69
82157334,26100805734,1160,2,88.69
45493971,26100805734,1160,15,88.69
45652751,26100805734,1160,3,88.69
44472437,26100805734,1160,2,88.69
46349942,26100805734,1160,2,88.69
47582529,26100805734,1160,1,88.69
45493971,26100805734,1160,4,88.69
90088840,26100805734,1160,6,88.69
83733790,26100805734,1160,2,88.69
82896005,26100805734,1160,150,88.69
88345570,26100805734,1160,120,88.69
48395339,26100805734,1160,120,88.69
72465000,26100805758,1411,2,88.69
68450033,26100805758,1411,4,88.69
82712443,26100805758,1411,9,88.69
